RHEA_ID	DIRECTION	MASTER_ID	ID	DB
19177	UN	19177	5.4.3.2	EC
19177	UN	19177	GO:0050066	GO
19178	LR	19177	LYSINE-23-AMINOMUTASE-RXN	METACYC
19180	BI	19177	R00461	KEGG_REACTION
19181	UN	19181	1.3.8.9	EC
19182	LR	19181	RXN-13451	METACYC
19185	UN	19185	2.3.3.11	EC
19185	UN	19185	GO:0019142	GO
19186	LR	19185	HYDGLUTSYN-RXN	ECOCYC
19186	LR	19185	HYDGLUTSYN-RXN	METACYC
19188	BI	19185	R00932	KEGG_REACTION
19189	UN	19189	1.2.4.1	EC
19189	UN	19189	GO:0004739	GO
19190	LR	19189	RXN0-1134	ECOCYC
19190	LR	19189	RXN0-1134	METACYC
19192	BI	19189	R01699	KEGG_REACTION
19193	UN	19193	1.3.99.23	EC
19193	UN	19193	GO:0051786	GO
19195	RL	19193	1.3.99.23-RXN	METACYC
19196	BI	19193	R07163	KEGG_REACTION
19197	UN	19197	2.7.7.51	EC
19197	UN	19197	GO:0047352	GO
19198	LR	19197	2.7.7.51-RXN	METACYC
19200	BI	19197	R01619	KEGG_REACTION
19201	UN	19201	2.7.1.113	EC
19201	UN	19201	2.7.1.145	EC
19201	UN	19201	GO:0004138	GO
19202	LR	19201	DEOXYGUANOSINE-KINASE-RXN	METACYC
19204	BI	19201	R01967	KEGG_REACTION
19205	UN	19205	3.5.4.30	EC
19205	UN	19205	GO:0033973	GO
19206	LR	19205	3.5.4.30-RXN	METACYC
19208	BI	19205	R07307	KEGG_REACTION
19209	UN	19209	1.1.1.247	EC
19209	UN	19209	GO:0047036	GO
19212	BI	19209	1.1.1.247-RXN	METACYC
19212	BI	19209	R05124	KEGG_REACTION
19213	UN	19213	2.3.1.80	EC
19213	UN	19213	GO:0047198	GO
19214	LR	19213	2.3.1.80-RXN	METACYC
19216	BI	19213	R04950	KEGG_REACTION
19217	UN	19217	4.5.1.1	EC
19217	UN	19217	GO:0018833	GO
19220	BI	19217	DDT-DEHYDROCHLORINASE-RXN	METACYC
19220	BI	19217	R04522	KEGG_REACTION
19221	UN	19221	1.2.98.1	EC
19221	UN	19221	GO:0047895	GO
19224	BI	19221	R00614	KEGG_REACTION
19224	BI	19221	RXN-11453	METACYC
19225	UN	19225	1.97.1.4	EC
19225	UN	19225	GO:0043365	GO
19226	LR	19225	TDCEACT-RXN	METACYC
19228	BI	19225	R04710	KEGG_REACTION
19229	UN	19229	1.2.1.30	EC
19229	UN	19229	GO:0047683	GO
19231	RL	19229	ARYL-ALDEHYDE-DEHYDROGENASE-NADP%2b-RXN	METACYC
19232	BI	19229	R01490	KEGG_REACTION
19233	UN	19233	3.1.2.22	EC
19233	UN	19233	GO:0008474	GO
19234	LR	19233	3.1.2.22-RXN	METACYC
19236	BI	19233	R01705	KEGG_REACTION
19237	UN	19237	5.4.99.14	EC
19237	UN	19237	GO:0047469	GO
19238	LR	19237	5.4.99.14-RXN	METACYC
19240	BI	19237	R04510	KEGG_REACTION
19241	UN	19241	GO:0051777	GO
19242	LR	19241	1.14.13.79-RXN	METACYC
19244	BI	19241	R06294	KEGG_REACTION
19245	UN	19245	5.4.4.1	EC
19245	UN	19245	GO:0018824	GO
19246	LR	19245	5.4.4.1-RXN	METACYC
19248	BI	19245	R05383	KEGG_REACTION
19249	UN	19249	GO:0047315	GO
19252	BI	19249	2.6.1.63-RXN	METACYC
19252	BI	19249	R01957	KEGG_REACTION
19253	UN	19253	3.1.4.12	EC
19253	UN	19253	GO:0004767	GO
19254	LR	19253	R-HSA-1605797.1	REACTOME
19254	LR	19253	R-HSA-193706.1	REACTOME
19254	LR	19253	SPHINGOMYELIN-PHOSPHODIESTERASE-RXN	METACYC
19256	BI	19253	R02541	KEGG_REACTION
19257	UN	19257	1.1.1.184	EC
19257	UN	19257	1.1.1.2	EC
19257	UN	19257	CARBONYL-REDUCTASE-NADPH-RXN	METACYC
19257	UN	19257	GO:0004090	GO
19260	BI	19257	R03557	KEGG_REACTION
19261	UN	19261	7.6.2.5	EC
19261	UN	19261	GO:0015439	GO
19262	LR	19261	3.6.3.41-RXN	METACYC
19265	UN	19265	1.1.1.108	EC
19265	UN	19265	GO:0047728	GO
19268	BI	19265	CARNITINE-3-DEHYDROGENASE-RXN	METACYC
19268	BI	19265	R02395	KEGG_REACTION
19269	UN	19269	6.2.1.31	EC
19269	UN	19269	GO:0047541	GO
19270	LR	19269	2-FUROATE--COA-LIGASE-RXN	METACYC
19272	BI	19269	R02986	KEGG_REACTION
19273	UN	19273	2.5.1.56	EC
19273	UN	19273	GO:0050462	GO
19274	LR	19273	N-ACETYLNEURAMINATE-SYNTHASE-RXN	METACYC
19276	BI	19273	R01804	KEGG_REACTION
19277	UN	19277	6.1.1.26	EC
19277	UN	19277	GO:0043767	GO
19278	LR	19277	6.1.1.26-RXN	METACYC
19280	BI	19277	R08578	KEGG_REACTION
19281	UN	19281	1.14.14.141	EC
19281	UN	19281	GO:0102876	GO
19282	LR	19281	RXN-8386	METACYC
19284	BI	19281	R08207	KEGG_REACTION
19285	UN	19285	2.3.1.83	EC
19285	UN	19285	2.3.1.83-RXN	METACYC
19285	UN	19285	GO:0047199	GO
19288	BI	19285	R04227	KEGG_REACTION
19289	UN	19289	3.1.3.24	EC
19289	UN	19289	GO:0050307	GO
19290	LR	19289	SUCROSE-PHOSPHATASE-RXN	METACYC
19292	BI	19289	R00805	KEGG_REACTION
19293	UN	19293	2.7.1.94	EC
19293	UN	19293	ACYLGLYCEROL-KINASE-RXN	METACYC
19293	UN	19293	GO:0047620	GO
19296	BI	19293	R03754	KEGG_REACTION
19297	UN	19297	6.3.2.11	EC
19297	UN	19297	GO:0047730	GO
19298	LR	19297	CARNOSINE-SYNTHASE-RXN	METACYC
19298	LR	19297	R-HSA-6786245.1	REACTOME
19300	BI	19297	R01164	KEGG_REACTION
19301	UN	19301	2.1.1.8	EC
19301	UN	19301	GO:0046539	GO
19302	LR	19301	HISTAMINE-N-METHYLTRANSFERASE-RXN	METACYC
19302	LR	19301	R-HSA-175993.1	REACTOME
19304	BI	19301	R02155	KEGG_REACTION
19305	UN	19305	2.3.1.151	EC
19305	UN	19305	GO:0047181	GO
19306	LR	19305	2.3.1.151-RXN	METACYC
19308	BI	19305	R04709	KEGG_REACTION
19309	UN	19309	3.1.3.70	EC
19309	UN	19309	GO:0050531	GO
19310	LR	19309	3.1.3.70-RXN	METACYC
19312	BI	19309	R05790	KEGG_REACTION
19313	UN	19313	2.4.99.8	EC
19313	UN	19313	GO:0003828	GO
19314	LR	19313	2.4.99.8-RXN	METACYC
19316	BI	19313	R04564	KEGG_REACTION
19317	UN	19317	6.3.4.18	EC
19317	UN	19317	GO:0034028	GO
19318	LR	19317	RXN0-742	ECOCYC
19318	LR	19317	RXN0-742	METACYC
19320	BI	19317	R07404	KEGG_REACTION
19321	UN	19321	4.1.2.24	EC
19321	UN	19321	DIMETHYLANILINE-N-OXIDE-ALDOLASE-RXN	METACYC
19321	UN	19321	GO:0047864	GO
19324	BI	19321	R03345	KEGG_REACTION
19325	UN	19325	1.14.13.62	EC
19325	UN	19325	GO:0047093	GO
19326	LR	19325	1.14.13.62-RXN	METACYC
19328	BI	19325	R05154	KEGG_REACTION
19329	UN	19329	2.4.1.192	EC
19329	UN	19329	GO:0047248	GO
19330	LR	19329	2.4.1.192-RXN	METACYC
19332	BI	19329	R04577	KEGG_REACTION
19333	UN	19333	4.1.1.8	EC
19333	UN	19333	GO:0008949	GO
19334	LR	19333	OXALYL-COA-DECARBOXYLASE-RXN	ECOCYC
19334	LR	19333	OXALYL-COA-DECARBOXYLASE-RXN	METACYC
19336	BI	19333	R01908	KEGG_REACTION
19337	UN	19337	1.7.1.5	EC
19337	UN	19337	GO:0047999	GO
19337	UN	19337	HYPONITRITE-REDUCTASE-RXN	METACYC
19340	BI	19337	R00023	KEGG_REACTION
19341	UN	19341	1.14.15.3	EC
19341	UN	19341	GO:0018685	GO
19342	LR	19341	ALKANE-1-MONOOXYGENASE-RXN	METACYC
19344	BI	19341	R02879	KEGG_REACTION
19345	UN	19345	2.5.1.36	EC
19346	LR	19345	RXN-4510	METACYC
19348	BI	19345	R07271	KEGG_REACTION
19349	UN	19349	1.2.1.33	EC
19349	UN	19349	GO:0047509	GO
19349	UN	19349	R-DEHYDROPANTOATE-DEHYDROGENASE-RXN	METACYC
19352	BI	19349	R03198	KEGG_REACTION
19353	UN	19353	3.5.1.24	EC
19353	UN	19353	GO:0045302	GO
19354	LR	19353	CHOLOYLGLYCINE-HYDROLASE-RXN	METACYC
19356	BI	19353	R05835	KEGG_REACTION
19357	UN	19357	1.14.13.247	EC
19358	LR	19357	R501-RXN	METACYC
19360	BI	19357	R12512	KEGG_REACTION
19361	UN	19361	2.5.1.10	EC
19361	UN	19361	GO:0004337	GO
19362	LR	19361	FPPSYN-RXN	ECOCYC
19362	LR	19361	R-HSA-191303.2	REACTOME
19362	LR	19361	R-HSA-9717830.1	REACTOME
19364	BI	19361	FPPSYN-RXN	METACYC
19364	BI	19361	R02003	KEGG_REACTION
19365	UN	19365	2.7.1.19	EC
19365	UN	19365	GO:0008974	GO
19368	BI	19365	PHOSPHORIBULOKINASE-RXN	METACYC
19368	BI	19365	R01523	KEGG_REACTION
19369	UN	19369	2.1.1.85	EC
19369	UN	19369	GO:0018064	GO
19370	LR	19369	2.1.1.85-RXN	METACYC
19372	BI	19369	R02627	KEGG_REACTION
19373	UN	19373	1.5.1.8	EC
19373	UN	19373	GO:0047130	GO
19375	RL	19373	1.5.1.8-RXN	METACYC
19375	RL	19373	R-HSA-70938.3	REACTOME
19376	BI	19373	R00716	KEGG_REACTION
19377	UN	19377	1.5.1.30	EC
19377	UN	19377	1.5.1.41	EC
19377	UN	19377	GO:0042602	GO
19379	RL	19377	NADPH-DEHYDROGENASE-FLAVIN-RXN	ECOCYC
19379	RL	19377	NADPH-DEHYDROGENASE-FLAVIN-RXN	METACYC
19379	RL	19377	RXN-12445	ECOCYC
19379	RL	19377	RXN-12445	METACYC
19380	BI	19377	R05707	KEGG_REACTION
19384	BI	19381	R00268	KEGG_REACTION
19384	BI	19381	RXN-8642	ECOCYC
19384	BI	19381	RXN-8642	METACYC
19385	UN	19385	2.4.1.219	EC
19385	UN	19385	GO:0050506	GO
19386	LR	19385	2.4.1.219-RXN	METACYC
19388	BI	19385	R05882	KEGG_REACTION
19389	UN	19389	6.2.1.34	EC
19389	UN	19389	GO:0050563	GO
19393	UN	19393	2.6.1.71	EC
19393	UN	19393	GO:0050065	GO
19396	BI	19393	LYSINE--PYRUVATE-6-AMINOTRANSFERASE-RXN	METACYC
19396	BI	19393	R00453	KEGG_REACTION
19397	UN	19397	6.3.2.5	EC
19397	UN	19397	GO:0004632	GO
19398	LR	19397	P-PANTOCYSLIG-RXN	ECOCYC
19398	LR	19397	P-PANTOCYSLIG-RXN	METACYC
19400	BI	19397	R04231	KEGG_REACTION
19401	UN	19401	1.1.1.244	EC
19401	UN	19401	GO:0050093	GO
19402	LR	19401	METHANOL-DEHYDROGENASE-RXN	METACYC
19404	BI	19401	R00605	KEGG_REACTION
19405	UN	19405	2.8.3.10	EC
19405	UN	19405	GO:0008814	GO
19408	BI	19405	2.8.3.10-RXN	METACYC
19408	BI	19405	R01323	KEGG_REACTION
19409	UN	19409	1.1.1.159	EC
19409	UN	19409	GO:0008709	GO
19410	LR	19409	7-ALPHA-HYDROXYSTEROID-DEH-RXN	ECOCYC
19410	LR	19409	7-ALPHA-HYDROXYSTEROID-DEH-RXN	METACYC
19412	BI	19409	R02792	KEGG_REACTION
19413	UN	19413	6.1.1.20	EC
19413	UN	19413	GO:0004826	GO
19414	LR	19413	PHENYLALANINE--TRNA-LIGASE-RXN	ECOCYC
19414	LR	19413	PHENYLALANINE--TRNA-LIGASE-RXN	METACYC
19416	BI	19413	R03660	KEGG_REACTION
19417	UN	19417	2.7.4.20	EC
19417	UN	19417	GO:0047337	GO
19418	LR	19417	2.7.4.20-RXN	METACYC
19420	BI	19417	R02186	KEGG_REACTION
19421	UN	19421	4.4.1.23	EC
19421	UN	19421	GO:0050555	GO
19423	RL	19421	4.2.99.19-RXN	METACYC
19424	BI	19421	R05761	KEGG_REACTION
19425	UN	19425	1.14.13.5	EC
19425	UN	19425	GO:0047717	GO
19426	LR	19425	IMIDAZOLEACETATE-4-MONOOXYGENASE-RXN	METACYC
19428	BI	19425	R04066	KEGG_REACTION
19429	UN	19429	2.7.11.15	EC
19429	UN	19429	GO:0047696	GO
19432	BI	19429	2.7.11.15-RXN	METACYC
19432	BI	19429	R03274	KEGG_REACTION
19433	UN	19433	2.7.1.12	EC
19433	UN	19433	GO:0046316	GO
19434	LR	19433	GLUCONOKIN-RXN	ECOCYC
19434	LR	19433	GLUCONOKIN-RXN	METACYC
19436	BI	19433	R01737	KEGG_REACTION
19437	UN	19437	2.4.1.196	EC
19437	UN	19437	GO:0050139	GO
19440	BI	19437	NICOTINATE-GLUCOSYLTRANSFERASE-RXN	METACYC
19440	BI	19437	R01722	KEGG_REACTION
19441	UN	19441	GO:0018581	GO
19442	LR	19441	HYDROXYQUINOL-12-DIOXYGENASE-RXN	METACYC
19444	BI	19441	R04061	KEGG_REACTION
19445	UN	19445	1.13.11.23	EC
19445	UN	19445	GO:0047528	GO
19446	LR	19445	23-DIHYDROXYINDOLE-23-DIOXYGENASE-RXN	METACYC
19448	BI	19445	R00983	KEGG_REACTION
19453	UN	19453	2.6.1.2	EC
19453	UN	19453	GO:0004021	GO
19454	LR	19453	R-HSA-507775.2	REACTOME
19454	LR	19453	R-HSA-70523.3	REACTOME
19455	RL	19453	R-HSA-507749.2	REACTOME
19455	RL	19453	R-HSA-70524.3	REACTOME
19456	BI	19453	ALANINE-AMINOTRANSFERASE-RXN	ECOCYC
19456	BI	19453	ALANINE-AMINOTRANSFERASE-RXN	METACYC
19456	BI	19453	R00258	KEGG_REACTION
19457	UN	19457	1.14.13.31	EC
19457	UN	19457	GO:0047549	GO
19458	LR	19457	2-NITROPHENOL-2-MONOOXYGENASE-RXN	METACYC
19460	BI	19457	R00828	KEGG_REACTION
19465	UN	19465	1.14.12.17	EC
19466	LR	19465	R621-RXN	ECOCYC
19466	LR	19465	R621-RXN	METACYC
19468	BI	19465	R05725	KEGG_REACTION
19469	UN	19469	1.14.12.17	EC
19470	LR	19469	R621-RXN	ECOCYC
19470	LR	19469	R621-RXN	METACYC
19472	BI	19469	R05724	KEGG_REACTION
19473	UN	19473	1.14.13.33	EC
19473	UN	19473	GO:0106355	GO
19474	LR	19473	1.14.13.33-RXN	METACYC
19476	BI	19473	R01296	KEGG_REACTION
19477	UN	19477	1.14.13.2	EC
19477	UN	19477	1.14.13.33	EC
19477	UN	19477	GO:0106356	GO
19478	LR	19477	1.14.13.33-RXN	METACYC
19478	LR	19477	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN	METACYC
19478	LR	19477	M0131	MACIE
19480	BI	19477	R01298	KEGG_REACTION
19481	UN	19481	2.3.1.174	EC
19481	UN	19481	GO:0033812	GO
19483	RL	19481	RXN-3641	ECOCYC
19483	RL	19481	RXN-3641	METACYC
19484	BI	19481	R00829	KEGG_REACTION
19485	UN	19485	2.4.1.23	EC
19485	UN	19485	2.4.1.23-RXN	METACYC
19485	UN	19485	GO:0047258	GO
19488	BI	19485	R01928	KEGG_REACTION
19490	LR	19489	RXN-623	METACYC
19493	UN	19493	2.4.1.20	EC
19493	UN	19493	GO:0047738	GO
19496	BI	19493	CELLOBIOSE-PHOSPHORYLASE-RXN	METACYC
19496	BI	19493	R00952	KEGG_REACTION
19497	UN	19497	4.1.1.11	EC
19497	UN	19497	GO:0004068	GO
19498	LR	19497	ASPDECARBOX-RXN	ECOCYC
19498	LR	19497	ASPDECARBOX-RXN	METACYC
19498	LR	19497	R-HSA-6787757.2	REACTOME
19500	BI	19497	R00489	KEGG_REACTION
19501	UN	19501	3.5.3.7	EC
19501	UN	19501	GO:0047971	GO
19502	LR	19501	GUANIDINOBUTYRASE-RXN	METACYC
19504	BI	19501	R01990	KEGG_REACTION
19505	UN	19505	2.4.2.34	EC
19505	UN	19505	GO:0050409	GO
19506	LR	19505	2.4.2.34-RXN	METACYC
19508	BI	19505	R04335	KEGG_REACTION
19509	UN	19509	1.5.1.33	EC
19509	UN	19509	GO:0047040	GO
19511	RL	19509	M0237	MACIE
19512	BI	19509	1.1.1.253-RXN	METACYC
19512	BI	19509	R01812	KEGG_REACTION
19513	UN	19513	2.1.3.3	EC
19513	UN	19513	GO:0004585	GO
19514	LR	19513	M0012	MACIE
19514	LR	19513	R-HSA-70560.3	REACTOME
19516	BI	19513	ORNCARBAMTRANSFER-RXN	ECOCYC
19516	BI	19513	ORNCARBAMTRANSFER-RXN	METACYC
19516	BI	19513	R01398	KEGG_REACTION
19517	UN	19517	3.5.1.56	EC
19517	UN	19517	GO:0050116	GO
19520	BI	19517	NN-DIMETHYLFORMAMIDASE-RXN	METACYC
19520	BI	19517	R02509	KEGG_REACTION
19521	UN	19521	2.3.1.8	EC
19521	UN	19521	GO:0008959	GO
19524	BI	19521	PHOSACETYLTRANS-RXN	ECOCYC
19524	BI	19521	PHOSACETYLTRANS-RXN	METACYC
19524	BI	19521	R00230	KEGG_REACTION
19525	UN	19525	4.2.3.13	EC
19525	UN	19525	GO:0047461	GO
19526	LR	19525	4.6.1.11-RXN	METACYC
19528	BI	19525	R05092	KEGG_REACTION
19529	UN	19529	2.4.1.106	EC
19529	UN	19529	GO:0050010	GO
19530	LR	19529	ISOVITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	METACYC
19532	BI	19529	R03686	KEGG_REACTION
19533	UN	19533	3.5.3.23	EC
19533	UN	19533	GO:0009015	GO
19534	LR	19533	SUCCARGDIHYDRO-RXN	ECOCYC
19534	LR	19533	SUCCARGDIHYDRO-RXN	METACYC
19536	BI	19533	R04189	KEGG_REACTION
19537	UN	19537	3.1.3.22	EC
19537	UN	19537	GO:0050084	GO
19538	LR	19537	MANNITOL-1-PHOSPHATASE-RXN	METACYC
19540	BI	19537	R02167	KEGG_REACTION
19541	UN	19541	1.2.1.41	EC
19541	UN	19541	GO:0004350	GO
19543	RL	19541	GLUTSEMIALDEHYDROG-RXN	ECOCYC
19543	RL	19541	GLUTSEMIALDEHYDROG-RXN	METACYC
19544	BI	19541	R03313	KEGG_REACTION
19545	UN	19545	3.1.4.38	EC
19545	UN	19545	GO:0047390	GO
19546	LR	19545	3.1.4.38-RXN	METACYC
19548	BI	19545	R02591	KEGG_REACTION
19549	UN	19549	3.1.1.40	EC
19549	UN	19549	GO:0050160	GO
19550	LR	19549	ORSELLINATE-DEPSIDE-HYDROLASE-RXN	METACYC
19552	BI	19549	R00054	KEGG_REACTION
19553	UN	19553	4.1.99.1	EC
19553	UN	19553	GO:0009034	GO
19554	LR	19553	TRYPTOPHAN-RXN	ECOCYC
19554	LR	19553	TRYPTOPHAN-RXN	METACYC
19556	BI	19553	R00673	KEGG_REACTION
19557	UN	19557	1.14.99.24	EC
19557	UN	19557	GO:0050292	GO
19558	LR	19557	STEROID-9-ALPHA-MONOOXYGENASE-RXN	METACYC
19560	BI	19557	R04392	KEGG_REACTION
19561	UN	19561	1.14.13.54	EC
19562	LR	19561	RXN-781	METACYC
19564	BI	19561	R08205	KEGG_REACTION
19565	UN	19565	4.2.3.11	EC
19565	UN	19565	GO:0050469	GO
19566	LR	19565	4.2.3.11-RXN	METACYC
19568	BI	19565	R02006	KEGG_REACTION
19569	UN	19569	2.1.1.61	EC
19569	UN	19569	GO:0004808	GO
19570	LR	19569	RXN0-5144	ECOCYC
19570	LR	19569	RXN0-5144	METACYC
19572	BI	19569	R00601	KEGG_REACTION
19573	UN	19573	2.7.4.1	EC
19573	UN	19573	GO:0008976	GO
19576	BI	19573	POLYPHOSPHATE-KINASE-RXN	ECOCYC
19576	BI	19573	POLYPHOSPHATE-KINASE-RXN	METACYC
19576	BI	19573	R02184	KEGG_REACTION
19577	UN	19577	2.4.1.81	EC
19577	UN	19577	GO:0047891	GO
19578	LR	19577	FLAVONE-7-O-BETA-GLUCOSYLTRANSFERASE-RXN	METACYC
19580	BI	19577	R03588	KEGG_REACTION
19581	UN	19581	2.5.1.24	EC
19581	UN	19581	GO:0047870	GO
19582	LR	19581	DISCADENINE-SYNTHASE-RXN	METACYC
19584	BI	19581	R03726	KEGG_REACTION
19585	UN	19585	1.1.1.52	EC
19585	UN	19585	GO:0047043	GO
19588	BI	19585	1.1.1.52-RXN	METACYC
19588	BI	19585	R04139	KEGG_REACTION
19597	UN	19597	3.5.3.6	EC
19597	UN	19597	GO:0016990	GO
19600	BI	19597	ARGININE-DEIMINASE-RXN	METACYC
19600	BI	19597	R00552	KEGG_REACTION
19601	UN	19601	1.14.13.6	EC
19601	UN	19601	GO:0018661	GO
19602	LR	19601	ORCINOL-2-MONOOXYGENASE-RXN	METACYC
19604	BI	19601	R02830	KEGG_REACTION
19605	UN	19605	3.1.1.14	EC
19606	LR	19605	CHLOROPHYLLASE-RXN	METACYC
19609	UN	19609	2.1.1.182	EC
19609	UN	19609	GO:0052908	GO
19610	LR	19609	RXN-11633	ECOCYC
19610	LR	19609	RXN-11633	METACYC
19613	UN	19613	2.1.1.96	EC
19613	UN	19613	GO:0004790	GO
19614	LR	19613	THIOETHER-S-METHYLTRANSFERASE-RXN	METACYC
19616	BI	19613	R02572	KEGG_REACTION
19620	BI	19617	R03922	KEGG_REACTION
19621	UN	19621	3.1.4.16	EC
19621	UN	19621	GO:0008663	GO
19622	LR	19621	CYCPHOSDIESTER-RXN	ECOCYC
19622	LR	19621	CYCPHOSDIESTER-RXN	METACYC
19624	BI	19621	R03423	KEGG_REACTION
19625	UN	19625	4.1.2.48	EC
19625	UN	19625	4.1.2.5	EC
19625	UN	19625	GO:0004793	GO
19626	LR	19625	THREONINE-ALDOLASE-RXN	ECOCYC
19626	LR	19625	THREONINE-ALDOLASE-RXN	METACYC
19628	BI	19625	R00751	KEGG_REACTION
19629	UN	19629	1.1.1.42	EC
19629	UN	19629	GO:0004450	GO
19630	LR	19629	M0007	MACIE
19630	LR	19629	R-HSA-389540.2	REACTOME
19630	LR	19629	R-HSA-389550.2	REACTOME
19630	LR	19629	R-HSA-450984.3	REACTOME
19632	BI	19629	ISOCITDEH-RXN	ECOCYC
19632	BI	19629	ISOCITDEH-RXN	METACYC
19632	BI	19629	R00267	KEGG_REACTION
19633	UN	19633	1.4.1.11	EC
19633	UN	19633	GO:0047124	GO
19634	LR	19633	1.4.1.11-RXN	METACYC
19636	BI	19633	R03349	KEGG_REACTION
19637	UN	19637	1.5.1.19	EC
19637	UN	19637	GO:0047829	GO
19639	RL	19637	1.5.1.19-RXN	METACYC
19640	BI	19637	R00563	KEGG_REACTION
19641	UN	19641	6.2.1.12	EC
19641	UN	19641	GO:0016207	GO
19642	LR	19641	4-COUMARATE--COA-LIGASE-RXN	METACYC
19644	BI	19641	R01616	KEGG_REACTION
19645	UN	19645	1.1.1.122	EC
19645	UN	19645	GO:0047834	GO
19648	BI	19645	D-THREO-ALDOSE-1-DEHYDROGENASE-RXN	METACYC
19648	BI	19645	R07148	KEGG_REACTION
19649	UN	19649	6.1.1.12	EC
19649	UN	19649	GO:0004815	GO
19650	LR	19649	ASPARTATE--TRNA-LIGASE-RXN	ECOCYC
19650	LR	19649	ASPARTATE--TRNA-LIGASE-RXN	METACYC
19652	BI	19649	R05577	KEGG_REACTION
19653	UN	19653	1.17.1.1	EC
19655	RL	19653	1.17.1.1-RXN	METACYC
19656	BI	19653	R03391	KEGG_REACTION
19657	UN	19657	1.17.1.1	EC
19659	RL	19657	1.17.1.1-RXN	METACYC
19660	BI	19657	R03392	KEGG_REACTION
19661	UN	19661	1.1.1.17	EC
19661	UN	19661	GO:0008926	GO
19664	BI	19661	MANNPDEHYDROG-RXN	ECOCYC
19664	BI	19661	MANNPDEHYDROG-RXN	METACYC
19664	BI	19661	R00758	KEGG_REACTION
19665	UN	19665	1.3.1.62	EC
19665	UN	19665	GO:0018515	GO
19666	LR	19665	1.3.1.62-RXN	METACYC
19668	BI	19665	R05311	KEGG_REACTION
19669	UN	19669	3.6.5.1	EC
19669	UN	19669	3.6.5.2	EC
19669	UN	19669	3.6.5.3	EC
19669	UN	19669	3.6.5.4	EC
19669	UN	19669	3.6.5.5	EC
19669	UN	19669	3.6.5.6	EC
19669	UN	19669	3.6.5.n1	EC
19669	UN	19669	GO:0003924	GO
19670	LR	19669	3.6.5.1-RXN	ECOCYC
19670	LR	19669	3.6.5.1-RXN	METACYC
19670	LR	19669	R-HSA-8851089.4	REACTOME
19670	LR	19669	R-HSA-8851234.4	REACTOME
19670	LR	19669	R-HSA-8851538.4	REACTOME
19670	LR	19669	RXN0-5462	ECOCYC
19670	LR	19669	RXN0-5462	METACYC
19672	BI	19669	3.6.5.2-RXN	METACYC
19672	BI	19669	3.6.5.3-RXN	METACYC
19672	BI	19669	3.6.5.4-RXN	METACYC
19672	BI	19669	3.6.5.5-RXN	METACYC
19672	BI	19669	3.6.5.6-RXN	METACYC
19672	BI	19669	R00335	KEGG_REACTION
19672	BI	19669	RXN-4061	METACYC
19673	UN	19673	1.13.11.35	EC
19673	UN	19673	GO:0050240	GO
19674	LR	19673	PYROGALLOL-12-OXYGENASE-RXN	METACYC
19676	BI	19673	R03246	KEGG_REACTION
19677	UN	19677	1.13.11.51	EC
19678	LR	19677	RXN-698	METACYC
19680	BI	19677	R06952	KEGG_REACTION
19681	UN	19681	6.2.1.11	EC
19681	UN	19681	GO:0047707	GO
19682	LR	19681	BIOTIN--COA-LIGASE-RXN	METACYC
19684	BI	19681	R01075	KEGG_REACTION
19685	UN	19685	2.3.1.110	EC
19685	UN	19685	GO:0050366	GO
19688	BI	19685	R02385	KEGG_REACTION
19688	BI	19685	TYRAMINE-N-FERULOYLTRANSFERASE-RXN	METACYC
19689	UN	19689	4.1.2.19	EC
19689	UN	19689	GO:0008994	GO
19692	BI	19689	R02263	KEGG_REACTION
19692	BI	19689	RHAMNULPALDOL-RXN	ECOCYC
19692	BI	19689	RHAMNULPALDOL-RXN	METACYC
19693	UN	19693	1.2.1.100	EC
19694	LR	19693	RXN-8756	METACYC
19696	BI	19693	R04524	KEGG_REACTION
19697	UN	19697	3.1.1.63	EC
19697	UN	19697	GO:0047520	GO
19698	LR	19697	11-CIS-RETINYL-PALMITATE-HYDROLASE-RXN	METACYC
19700	BI	19697	R03049	KEGG_REACTION
19701	UN	19701	2.4.2.35	EC
19701	UN	19701	2.4.2.35-RXN	METACYC
19701	UN	19701	GO:0047285	GO
19704	BI	19701	R03268	KEGG_REACTION
19705	UN	19705	1.2.1.42	EC
19705	UN	19705	GO:0047104	GO
19706	LR	19705	1.2.1.42-RXN	METACYC
19708	BI	19705	R01277	KEGG_REACTION
19709	UN	19709	2.3.1.51	EC
19709	UN	19709	GO:0003841	GO
19710	LR	19709	RXN-1623	ECOCYC
19710	LR	19709	RXN-1623	METACYC
19712	BI	19709	R02241	KEGG_REACTION
19713	UN	19713	6.2.1.15	EC
19713	UN	19713	GO:0047676	GO
19714	LR	19713	ARACHIDONATE--COA-LIGASE-RXN	METACYC
19714	LR	19713	R-HSA-548843.2	REACTOME
19716	BI	19713	R01598	KEGG_REACTION
19717	UN	19717	4.1.1.53	EC
19717	UN	19717	GO:0050174	GO
19718	LR	19717	PHENYLALANINE-DECARBOXYLASE-RXN	METACYC
19720	BI	19717	R00699	KEGG_REACTION
19721	UN	19721	1.14.19.1	EC
19721	UN	19721	GO:0004768	GO
19722	LR	19721	1.14.19.1-RXN	METACYC
19724	BI	19721	R02222	KEGG_REACTION
19725	UN	19725	4.1.1.67	EC
19725	UN	19725	GO:0050374	GO
